name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;653;0;653;3111;1052;3111;1075;0
header;231;150;231;191;1865;191;1865;150
A;1035;218;1035;246;1057;246;1057;218
B;949;731;949;748;959;748;959;731
B;1032;892;1032;920;1054;920;1054;892
D;930;1103;930;1119;939;1119;939;1103
C;1026;1563;1026;1595;1049;1595;1049;1563
D;776;1784;776;1799;785;1799;785;1784
D;1023;2227;1023;2255;1044;2255;1044;2227
A;952;2359;952;2362;956;2362;956;2359
A;1031;2456;1031;2457;1033;2457;1033;2456
A;777;2471;777;2483;784;2483;784;2471
A;818;2542;818;2554;825;2554;825;2542
A;850;2613;850;2625;857;2625;857;2613
