name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;514;0;584;3107;1153;3107;1176;0
header;215;156;215;191;1890;191;1890;156
A;771;140;771;147;774;147;774;140
A;1019;221;1019;248;1042;248;1042;221
B;627;539;627;554;649;554;649;539
B;808;862;808;877;829;877;829;862
B;1027;890;1027;917;1048;917;1048;890
D;780;908;780;923;802;923;802;908
A;695;975;695;987;702;987;702;975
C;1023;1569;1023;1599;1047;1599;1047;1569
D;1027;2149;1027;2176;1049;2176;1049;2149
B;924;2175;924;2194;940;2194;940;2175
B;872;2247;872;2263;895;2263;895;2247
B;1097;2249;1097;2265;1118;2265;1118;2249
B;1001;2293;1001;2311;1036;2311;1036;2293
B;1094;2321;1094;2335;1116;2335;1116;2321
B;987;2355;987;2370;1009;2370;1009;2355
A;868;2389;868;2415;878;2415;878;2389
A;1069;2590;1069;2596;1074;2596;1074;2590
B;644;2739;644;2758;663;2758;663;2739
A;871;2918;871;2933;878;2933;878;2918
B;989;2926;989;2940;997;2940;997;2926
