name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;887;0;33;3093;820;3093;1671;0
header;36;110;36;143;1677;143;1677;110
A;849;175;849;203;872;203;872;175
A;825;743;825;746;829;746;829;743
B;841;859;841;885;861;885;861;859
B;998;912;998;931;1013;931;1013;912
A;1315;1247;1315;1259;1323;1259;1323;1247
A;1183;1294;1183;1305;1190;1305;1190;1294
A;978;1340;978;1352;984;1352;984;1340
C;840;1537;840;1565;860;1565;860;1537
D;843;2311;843;2339;864;2339;864;2311
A;859;2368;859;2369;861;2369;861;2368
B;940;2383;940;2402;955;2402;955;2383
A;492;2560;492;2566;497;2566;497;2560
